strategy,action,entry_time,entry_price,strike,option_type,premium,delta,theta,gamma,vega,confidence,reason,position_size,broker_charges,status,exit_time,exit_price,exit_reason,gross_pnl,net_pnl,pnl
multi_signal_momentum,BUY,2026-04-03 12:01:00.000000,23512.09,23550,ce,5.0,0.5088,-0.5384,0.0091,0.2329,0.7,Positive momentum,35,40,CLOSED,2026-04-03 12:22:00.000000,23679.95,Time Exit,5875.10000000002,5795.10000000002,5795.10000000002
multi_signal_momentum,BUY,2026-04-03 12:13:00.000000,23566.63,23600,ce,17.23,0.4768,-0.5425,0.011,0.1727,0.632946266267331,Positive momentum,31,40,CLOSED,2026-04-03 12:34:00.000000,23813.75,Time Exit,7660.719999999968,7580.719999999968,7580.719999999968
multi_signal_momentum,BUY,2026-04-03 12:21:00.000000,23675.0,23700,ce,5.0,0.4517,-0.4641,0.0095,0.2271,0.7,Positive momentum,35,40,CLOSED,2026-04-03 12:42:00.000000,23829.23,Time Exit,5398.049999999985,5318.049999999985,5318.049999999985
multi_signal_momentum,BUY,2026-04-03 12:27:00.000000,23759.57,23800,ce,13.31,0.5644,-0.4078,0.0108,0.2369,0.7,Positive momentum,35,40,CLOSED,2026-04-03 12:48:00.000000,23807.86,Time Exit,1690.1500000000306,1610.1500000000306,1610.1500000000306
multi_signal_momentum,BUY,2026-04-03 12:32:00.000000,23777.05,23800,ce,13.31,0.5644,-0.4078,0.0108,0.2369,0.4410051541493961,ROC momentum,22,40,CLOSED,2026-04-03 12:53:00.000000,23896.57,Time Exit,2629.4400000000096,2549.4400000000096,2549.4400000000096
multi_signal_momentum,BUY,2026-04-03 12:38:00.000000,23827.06,23800,ce,13.31,0.5644,-0.4078,0.0108,0.2369,0.5816357815762393,Positive momentum,29,40,CLOSED,2026-04-03 12:59:00.000000,24004.67,Time Exit,5150.689999999911,5070.689999999911,5070.689999999911
multi_signal_momentum,BUY,2026-04-03 12:43:00.000000,23856.84,23800,ce,13.31,0.5644,-0.4078,0.0108,0.2369,0.7,Positive momentum,35,40,CLOSED,2026-04-03 13:04:00.000000,24013.31,Time Exit,5476.450000000041,5396.450000000041,5396.450000000041
multi_signal_momentum,BUY,2026-04-03 12:53:00.000000,23896.57,23800,ce,13.31,0.5644,-0.4078,0.0108,0.2369,0.7,Positive momentum,35,40,CLOSED,2026-04-03 13:14:00.000000,24074.24,Time Exit,6218.450000000066,6138.450000000066,6138.450000000066
multi_signal_momentum,BUY,2026-04-03 12:58:00.000000,24014.35,23800,ce,13.31,0.5644,-0.4078,0.0108,0.2369,0.7,Positive momentum,35,40,CLOSED,2026-04-03 13:19:00.000000,24149.18,Time Exit,4719.050000000061,4639.050000000061,4639.050000000061
multi_signal_momentum,BUY,2026-04-03 13:03:00.000000,24018.29,23800,ce,13.31,0.5644,-0.4078,0.0108,0.2369,0.7,Positive momentum,35,40,CLOSED,2026-04-03 13:24:00.000000,24202.02,Time Exit,6430.549999999985,6350.549999999985,6350.549999999985
multi_signal_momentum,BUY,2026-04-03 13:18:00.000000,24127.76,23800,ce,13.31,0.5644,-0.4078,0.0108,0.2369,0.7,Positive momentum,35,40,CLOSED,2026-04-03 13:39:00.000000,24302.12,Time Exit,6102.60000000002,6022.60000000002,6022.60000000002
multi_signal_momentum,BUY,2026-04-03 13:24:00.000000,24202.02,23800,ce,13.31,0.5644,-0.4078,0.0108,0.2369,0.7,Positive momentum,35,40,CLOSED,2026-04-03 13:45:00.000000,24388.72,Time Exit,6534.5000000000255,6454.5000000000255,6454.5000000000255
multi_signal_momentum,BUY,2026-04-03 13:29:00.000000,24281.44,23800,ce,13.31,0.5644,-0.4078,0.0108,0.2369,0.4547679051628247,ROC momentum,22,40,CLOSED,2026-04-03 13:50:00.000000,24400.2,Time Exit,2612.720000000045,2532.720000000045,2532.720000000045
multi_signal_momentum,BUY,2026-04-03 13:40:00.000000,24318.25,23800,ce,13.31,0.5644,-0.4078,0.0108,0.2369,0.5659942458074104,Positive momentum,28,40,CLOSED,2026-04-03 14:01:00.000000,24542.05,Time Exit,6266.39999999998,6186.39999999998,6186.39999999998
multi_signal_momentum,BUY,2026-04-03 13:47:00.000000,24427.37,23800,ce,13.31,0.5644,-0.4078,0.0108,0.2369,0.7,Positive momentum,35,40,CLOSED,2026-04-03 14:08:00.000000,24593.76,Time Exit,5823.64999999998,5743.64999999998,5743.64999999998
multi_signal_momentum,BUY,2026-04-03 13:52:00.000000,24448.47,23800,ce,13.31,0.5644,-0.4078,0.0108,0.2369,0.7,Positive momentum,35,40,CLOSED,2026-04-03 14:13:00.000000,24653.63,Time Exit,7180.599999999995,7100.599999999995,7100.599999999995
multi_signal_momentum,BUY,2026-04-03 13:57:00.000000,24461.82,23800,ce,13.31,0.5644,-0.4078,0.0108,0.2369,0.5870072935301837,Positive momentum,29,40,CLOSED,2026-04-03 14:18:00.000000,24705.83,Time Exit,7076.290000000059,6996.290000000059,6996.290000000059
multi_signal_momentum,BUY,2026-04-03 14:03:00.000000,24587.85,23800,ce,13.31,0.5644,-0.4078,0.0108,0.2369,0.4679966538079313,ROC momentum,23,40,CLOSED,2026-04-03 14:24:00.000000,24742.74,Time Exit,3562.4700000000703,3482.4700000000703,3482.4700000000703
multi_signal_momentum,BUY,2026-04-03 14:11:00.000000,24641.35,23800,ce,13.31,0.5644,-0.4078,0.0108,0.2369,0.7,Positive momentum,35,40,CLOSED,2026-04-03 14:32:00.000000,24773.41,Time Exit,4622.100000000046,4542.100000000046,4542.100000000046
multi_signal_momentum,BUY,2026-04-03 14:16:00.000000,24701.96,23800,ce,13.31,0.5644,-0.4078,0.0108,0.2369,0.7,Positive momentum,35,40,CLOSED,2026-04-03 14:37:00.000000,24787.22,Time Exit,2984.1000000000713,2904.1000000000713,2904.1000000000713
multi_signal_momentum,BUY,2026-04-03 14:21:00.000000,24740.82,23800,ce,13.31,0.5644,-0.4078,0.0108,0.2369,0.4403671065099931,ROC momentum,22,40,CLOSED,2026-04-03 14:42:00.000000,24742.79,Time Exit,43.34000000002561,-36.65999999997439,-36.65999999997439
multi_signal_momentum,BUY,2026-04-03 14:33:00.000000,24784.36,23800,ce,13.31,0.5644,-0.4078,0.0108,0.2369,0.5929932221944597,Positive momentum,29,40,CLOSED,2026-04-03 14:54:00.000000,24894.78,Time Exit,3202.1799999999494,3122.1799999999494,3122.1799999999494
multi_signal_momentum,BUY,2026-04-03 14:48:00.000000,24829.3,23800,ce,13.31,0.5644,-0.4078,0.0108,0.2369,0.7,Positive momentum,35,40,CLOSED,2026-04-03 15:09:00.000000,24894.94,Time Exit,2297.3999999999796,2217.3999999999796,2217.3999999999796
multi_signal_momentum,BUY,2026-04-03 14:53:00.000000,24917.97,23800,ce,13.31,0.5644,-0.4078,0.0108,0.2369,0.7,Positive momentum,35,40,CLOSED,2026-04-03 15:14:00.000000,24948.75,Time Exit,1077.2999999999593,997.2999999999593,997.2999999999593
multi_signal_momentum,BUY,2026-04-03 15:11:00.000000,24902.09,23800,ce,13.31,0.5644,-0.4078,0.0108,0.2369,0.5912728252975837,Positive momentum,29,40,CLOSED,2026-04-06 09:15:00.000000,22928.02,Stop Loss,-57248.02999999999,-57328.02999999999,-57328.02999999999
multi_signal_momentum,BUY,2026-04-03 15:17:00.000000,25034.49,23800,ce,13.31,0.5644,-0.4078,0.0108,0.2369,0.7,Positive momentum,35,40,CLOSED,2026-04-06 09:15:00.000000,22928.02,Stop Loss,-73726.45000000004,-73806.45000000004,-73806.45000000004
multi_signal_momentum,BUY,2026-04-06 09:28:00.000000,23013.85,23050,ce,5.0,0.5291,-0.4788,0.0117,0.2132,0.5777738311174782,Positive momentum,28,40,CLOSED,2026-04-06 09:49:00.000000,23102.93,Time Exit,2494.240000000049,2414.240000000049,2414.240000000049
multi_signal_momentum,BUY,2026-04-06 09:47:00.000000,23066.07,23100,ce,5.0,0.5573,-0.5358,0.0098,0.1906,0.699645695381523,Positive momentum,34,40,CLOSED,2026-04-06 10:08:00.000000,23293.4,Time Exit,7729.220000000059,7649.220000000059,7649.220000000059
multi_signal_momentum,BUY,2026-04-06 09:58:00.000000,23173.97,23200,ce,7.28,0.5398,-0.5196,0.0093,0.1853,0.7,Positive momentum,35,40,CLOSED,2026-04-06 10:19:00.000000,23358.08,Time Exit,6443.85000000002,6363.85000000002,6363.85000000002
multi_signal_momentum,BUY,2026-04-06 10:04:00.000000,23296.11,23300,ce,14.11,0.6207,-0.4682,0.0106,0.1986,0.7,Positive momentum,35,40,CLOSED,2026-04-06 10:25:00.000000,23392.1,Time Exit,3359.6499999999287,3279.6499999999287,3279.6499999999287
multi_signal_momentum,BUY,2026-04-06 10:11:00.000000,23300.21,23350,ce,14.16,0.5057,-0.497,0.0099,0.1943,0.6442409557277259,Positive momentum,32,40,CLOSED,2026-04-06 10:32:00.000000,23339.47,Time Exit,1256.3200000000652,1176.3200000000652,1176.3200000000652
multi_signal_momentum,BUY,2026-04-06 10:18:00.000000,23328.99,23350,ce,14.16,0.5057,-0.497,0.0099,0.1943,0.5527900607039001,Positive momentum,27,40,CLOSED,2026-04-06 10:39:00.000000,23319.84,Time Exit,-247.0500000000393,-327.0500000000393,-327.0500000000393
multi_signal_momentum,BUY,2026-04-06 10:35:00.000000,23349.06,23350,ce,14.16,0.5057,-0.497,0.0099,0.1943,0.5474607414727602,Positive momentum,27,40,CLOSED,2026-04-06 10:56:00.000000,23370.03,Time Exit,566.1899999999332,486.1899999999332,486.1899999999332
multi_signal_momentum,BUY,2026-04-06 10:44:00.000000,23376.43,23400,ce,9.0,0.4362,-0.4861,0.0101,0.176,0.7,Positive momentum,35,40,CLOSED,2026-04-06 11:05:00.000000,23432.08,Time Exit,1947.750000000051,1867.750000000051,1867.750000000051
multi_signal_momentum,BUY,2026-04-06 10:59:00.000000,23393.21,23400,ce,9.0,0.4362,-0.4861,0.0101,0.176,0.5462816965080771,Positive momentum,27,40,CLOSED,2026-04-06 11:20:00.000000,23464.11,Time Exit,1914.3000000000393,1834.3000000000393,1834.3000000000393
multi_signal_momentum,BUY,2026-04-06 11:04:00.000000,23464.51,23500,ce,5.0,0.4449,-0.5647,0.0115,0.2303,0.4426323245552074,ROC momentum,22,40,CLOSED,2026-04-06 11:25:00.000000,23487.65,Time Exit,509.08000000006723,429.08000000006723,429.08000000006723
multi_signal_momentum,BUY,2026-04-06 11:09:00.000000,23487.15,23500,ce,5.0,0.4449,-0.5647,0.0115,0.2303,0.7,Positive momentum,35,40,CLOSED,2026-04-06 11:30:00.000000,23535.87,Time Exit,1705.1999999999134,1625.1999999999134,1625.1999999999134
multi_signal_momentum,BUY,2026-04-06 11:28:00.000000,23502.13,23550,ce,5.0,0.5088,-0.5384,0.0091,0.2329,0.6026040936088825,Positive momentum,30,40,CLOSED,2026-04-06 11:49:00.000000,23443.75,Time Exit,-1751.4000000000306,-1831.4000000000306,-1831.4000000000306
multi_signal_momentum,BUY,2026-04-06 11:34:00.000000,23551.26,23600,ce,17.23,0.4768,-0.5425,0.011,0.1727,0.44527168127098415,ROC momentum,22,40,CLOSED,2026-04-06 11:55:00.000000,23451.16,Time Exit,-2202.199999999968,-2282.199999999968,-2282.199999999968
multi_signal_momentum,BUY,2026-04-06 11:59:00.000000,23470.92,23500,ce,5.0,0.4449,-0.5647,0.0115,0.2303,0.5872193950072987,Positive momentum,29,40,CLOSED,2026-04-06 12:20:00.000000,23561.3,Time Exit,2621.0200000000295,2541.0200000000295,2541.0200000000295
multi_signal_momentum,BUY,2026-04-06 12:07:00.000000,23511.92,23550,ce,5.0,0.5088,-0.5384,0.0091,0.2329,0.7,Positive momentum,35,40,CLOSED,2026-04-06 12:28:00.000000,23569.73,Time Exit,2023.3500000000458,1943.3500000000458,1943.3500000000458
multi_signal_momentum,BUY,2026-04-06 12:20:00.000000,23561.3,23600,ce,17.23,0.4768,-0.5425,0.011,0.1727,0.5896524597413629,Positive momentum,29,40,CLOSED,2026-04-06 12:41:00.000000,23559.46,Time Exit,-53.36000000000422,-133.36000000000422,-133.36000000000422
multi_signal_momentum,BUY,2026-04-06 12:42:00.000000,23567.83,23600,ce,17.23,0.4768,-0.5425,0.011,0.1727,0.6100906438442962,Positive momentum,30,40,CLOSED,2026-04-06 13:03:00.000000,23768.47,Time Exit,6019.1999999999825,5939.1999999999825,5939.1999999999825
multi_signal_momentum,BUY,2026-04-06 12:50:00.000000,23649.08,23650,ce,15.08,0.5231,-0.5322,0.0099,0.2216,0.7,Positive momentum,35,40,CLOSED,2026-04-06 13:11:00.000000,23795.79,Time Exit,5134.849999999969,5054.849999999969,5054.849999999969
multi_signal_momentum,BUY,2026-04-06 12:56:00.000000,23734.69,23750,ce,10.27,0.5047,-0.5444,0.0112,0.2151,0.7,Positive momentum,35,40,CLOSED,2026-04-06 13:17:00.000000,23811.22,Time Exit,2678.5500000000866,2598.5500000000866,2598.5500000000866
multi_signal_momentum,BUY,2026-04-06 13:01:00.000000,23797.96,23800,ce,13.31,0.5644,-0.4078,0.0108,0.2369,0.7,Positive momentum,35,40,CLOSED,2026-04-06 13:22:00.000000,23828.32,Time Exit,1062.6000000000204,982.6000000000204,982.6000000000204
multi_signal_momentum,BUY,2026-04-06 13:31:00.000000,23964.01,23800,ce,13.31,0.5644,-0.4078,0.0108,0.2369,0.7,Positive momentum,35,40,CLOSED,2026-04-06 13:52:00.000000,24047.45,Time Exit,2920.4000000000815,2840.4000000000815,2840.4000000000815
multi_signal_momentum,BUY,2026-04-06 13:51:00.000000,24035.24,23800,ce,13.31,0.5644,-0.4078,0.0108,0.2369,0.7,Positive momentum,35,40,CLOSED,2026-04-06 14:12:00.000000,24150.17,Time Exit,4022.549999999883,3942.549999999883,3942.549999999883
multi_signal_momentum,BUY,2026-04-06 13:56:00.000000,24088.09,23800,ce,13.31,0.5644,-0.4078,0.0108,0.2369,0.7,Positive momentum,35,40,CLOSED,2026-04-06 14:17:00.000000,24197.59,Time Exit,3832.5,3752.5,3752.5
multi_signal_momentum,BUY,2026-04-06 14:07:00.000000,24125.12,23800,ce,13.31,0.5644,-0.4078,0.0108,0.2369,0.5644973116605275,Positive momentum,28,40,CLOSED,2026-04-06 14:28:00.000000,24377.84,Time Exit,7076.160000000033,6996.160000000033,6996.160000000033
multi_signal_momentum,BUY,2026-04-06 14:16:00.000000,24201.81,23800,ce,13.31,0.5644,-0.4078,0.0108,0.2369,0.7,Positive momentum,35,40,CLOSED,2026-04-06 14:37:00.000000,24359.76,Time Exit,5528.249999999898,5448.249999999898,5448.249999999898
multi_signal_momentum,BUY,2026-04-06 14:22:00.000000,24266.0,23800,ce,13.31,0.5644,-0.4078,0.0108,0.2369,0.7,Positive momentum,35,40,CLOSED,2026-04-06 14:43:00.000000,24345.44,Time Exit,2780.399999999954,2700.399999999954,2700.399999999954
multi_signal_momentum,BUY,2026-04-06 14:41:00.000000,24386.48,23800,ce,13.31,0.5644,-0.4078,0.0108,0.2369,0.520786334639722,Positive momentum,26,40,CLOSED,2026-04-06 15:02:00.000000,24409.62,Time Exit,601.6399999999849,521.6399999999849,521.6399999999849
multi_signal_momentum,BUY,2026-04-06 14:50:00.000000,24443.31,23800,ce,13.31,0.5644,-0.4078,0.0108,0.2369,0.7,Positive momentum,35,40,CLOSED,2026-04-06 15:11:00.000000,24467.36,Time Exit,841.7499999999745,761.7499999999745,761.7499999999745
rsi_reversal_aggressive,SELL,2026-03-27 10:38:07.140822,23780.08,23300,pe,10.0,-0.5043,-0.4737,0.0106,0.1986,0.75,RSI overbought,37,40,CLOSED,2026-03-27 10:59:07.140822,23854.71,Time Exit,-2761.309999999903,-2841.309999999903,-2841.309999999903
rsi_reversal_aggressive,SELL,2026-03-27 10:47:07.140822,23857.82,23400,pe,18.67,-0.5113,-0.5347,0.0101,0.176,0.720446576859203,RSI overbought,36,40,CLOSED,2026-03-27 11:08:07.140822,23849.81,Time Exit,288.3599999999424,208.35999999994237,208.35999999994237
rsi_reversal_aggressive,SELL,2026-03-27 11:53:07.140822,24192.72,23700,pe,28.11,-0.49,-0.4562,0.0095,0.2271,0.6163479565055333,RSI overbought,30,40,CLOSED,2026-03-27 12:14:07.140822,24386.87,Time Exit,-5824.4999999999345,-5904.4999999999345,-5904.4999999999345
rsi_reversal_aggressive,SELL,2026-03-27 12:10:07.140822,24325.04,23800,pe,28.31,-0.494,-0.4574,0.0108,0.2369,0.75,RSI overbought,37,40,CLOSED,2026-03-27 12:31:07.140822,24375.62,Time Exit,-1871.45999999993,-1951.45999999993,-1951.45999999993
rsi_reversal_aggressive,SELL,2026-03-27 12:39:07.140822,24429.56,23800,pe,28.31,-0.494,-0.4574,0.0108,0.2369,0.3987264846508136,RSI overbought,19,40,CLOSED,2026-03-27 13:00:07.140822,24529.85,Time Exit,-1905.5099999999475,-1985.5099999999475,-1985.5099999999475
rsi_reversal_aggressive,SELL,2026-03-27 12:46:07.140822,24475.09,23800,pe,28.31,-0.494,-0.4574,0.0108,0.2369,0.6188962598185312,RSI overbought,30,40,CLOSED,2026-03-27 13:07:07.140822,24514.08,Time Exit,-1169.700000000048,-1249.700000000048,-1249.700000000048
rsi_reversal_aggressive,SELL,2026-03-27 13:48:07.140822,24615.09,23800,pe,28.31,-0.494,-0.4574,0.0108,0.2369,-0.08449580857816641,RSI overbought,-4,40,CLOSED,2026-03-27 14:09:07.140822,24756.67,Time Exit,566.3199999999924,486.31999999999243,486.31999999999243
rsi_reversal_aggressive,SELL,2026-03-27 13:56:07.140822,24661.51,23800,pe,28.31,-0.494,-0.4574,0.0108,0.2369,0.5387255199175108,RSI overbought,26,40,CLOSED,2026-03-27 14:17:07.140822,24695.64,Time Exit,-887.3800000000265,-967.3800000000265,-967.3800000000265
rsi_reversal_aggressive,SELL,2026-03-27 14:07:07.140822,24729.97,23800,pe,28.31,-0.494,-0.4574,0.0108,0.2369,0.6642711339480218,RSI overbought,33,40,CLOSED,2026-03-27 14:28:07.140822,24777.1,Time Exit,-1555.2899999999136,-1635.2899999999136,-1635.2899999999136
rsi_reversal_aggressive,BUY,2026-03-27 14:32:07.140822,24679.73,23800,ce,13.31,0.5644,-0.4078,0.0108,0.2369,0.75,RSI reversal,37,40,CLOSED,2026-03-27 14:53:07.140822,24794.85,Time Exit,4259.439999999962,4179.439999999962,4179.439999999962
rsi_reversal_aggressive,BUY,2026-03-30 09:17:00.000000,23058.85,23100,ce,5.0,0.5573,-0.5358,0.0098,0.1906,0.75,RSI reversal,37,40,CLOSED,2026-03-30 09:38:00.000000,23209.79,Time Exit,5584.780000000086,5504.780000000086,5504.780000000086
rsi_reversal_aggressive,SELL,2026-03-30 09:43:00.000000,23237.24,22750,pe,7.41,-0.4085,-0.4956,0.0092,0.1822,0.75,RSI overbought,37,40,CLOSED,2026-03-30 10:04:00.000000,23402.43,Time Exit,-6112.0299999999515,-6192.0299999999515,-6192.0299999999515
rsi_reversal_aggressive,SELL,2026-03-30 09:59:00.000000,23321.51,22850,pe,10.0,-0.4481,-0.4988,0.0106,0.1963,0.7463515636156317,RSI overbought,37,40,CLOSED,2026-03-30 10:19:00.000000,23567.0,Stop Loss,-9083.13000000006,-9163.13000000006,-9163.13000000006
rsi_reversal_aggressive,SELL,2026-03-30 10:11:00.000000,23474.31,23000,pe,10.0,-0.5428,-0.3889,0.0096,0.2091,0.75,RSI overbought,37,40,CLOSED,2026-03-30 10:32:00.000000,23607.4,Time Exit,-4924.330000000005,-5004.330000000005,-5004.330000000005
rsi_reversal_aggressive,SELL,2026-03-30 10:25:00.000000,23624.77,23150,pe,10.0,-0.4496,-0.5116,0.0107,0.2237,0.75,RSI overbought,37,40,CLOSED,2026-03-30 10:46:00.000000,23511.34,Time Exit,4196.910000000011,4116.910000000011,4116.910000000011
rsi_reversal_aggressive,BUY,2026-03-30 11:14:00.000000,23530.88,23550,ce,5.0,0.5088,-0.5384,0.0091,0.2329,0.75,RSI reversal,37,40,CLOSED,2026-03-30 11:35:00.000000,23672.92,Time Exit,5255.479999999898,5175.479999999898,5175.479999999898
rsi_reversal_aggressive,SELL,2026-03-30 11:34:00.000000,23703.68,23250,pe,10.0,-0.4141,-0.4268,0.009,0.2097,0.75,RSI overbought,37,40,CLOSED,2026-03-30 11:55:00.000000,23792.35,Time Exit,-3280.7899999999354,-3360.7899999999354,-3360.7899999999354
rsi_reversal_aggressive,BUY,2026-03-30 12:12:00.000000,23763.9,23800,ce,13.31,0.5644,-0.4078,0.0108,0.2369,0.487422853376464,RSI reversal,24,40,CLOSED,2026-03-30 12:33:00.000000,23951.5,Time Exit,4502.399999999965,4422.399999999965,4422.399999999965
rsi_reversal_aggressive,SELL,2026-03-30 12:29:00.000000,23941.72,23450,pe,12.11,-0.5202,-0.4949,0.0115,0.1963,0.75,RSI overbought,37,40,CLOSED,2026-03-30 12:50:00.000000,23997.54,Time Exit,-2065.3399999999892,-2145.3399999999892,-2145.3399999999892
rsi_reversal_aggressive,SELL,2026-03-30 12:45:00.000000,24038.5,23550,pe,10.0,-0.4594,-0.3765,0.0091,0.2329,0.75,RSI overbought,37,40,CLOSED,2026-03-30 13:06:00.000000,24092.67,Time Exit,-2004.2899999999354,-2084.2899999999354,-2084.2899999999354
rsi_reversal_aggressive,BUY,2026-03-30 13:50:00.000000,24175.3,23800,ce,13.31,0.5644,-0.4078,0.0108,0.2369,0.6643762807377098,RSI reversal,33,40,CLOSED,2026-03-30 14:11:00.000000,24244.98,Time Exit,2299.4400000000096,2219.4400000000096,2219.4400000000096
rsi_reversal_aggressive,BUY,2026-03-30 13:57:00.000000,24153.32,23800,ce,13.31,0.5644,-0.4078,0.0108,0.2369,0.5488573846804978,RSI reversal,27,40,CLOSED,2026-03-30 14:18:00.000000,24266.54,Time Exit,3056.9400000000314,2976.9400000000314,2976.9400000000314
rsi_reversal_aggressive,SELL,2026-03-30 14:08:00.000000,24242.44,23750,pe,28.54,-0.5996,-0.5608,0.0112,0.2151,0.4282223316508684,RSI overbought,21,40,CLOSED,2026-03-30 14:29:00.000000,24314.01,Time Exit,-1502.969999999994,-1582.969999999994,-1582.969999999994
rsi_reversal_aggressive,SELL,2026-03-30 14:57:00.000000,24465.61,23800,pe,28.31,-0.494,-0.4574,0.0108,0.2369,0.75,RSI overbought,37,40,CLOSED,2026-03-30 15:18:00.000000,24531.59,Time Exit,-2441.259999999984,-2521.259999999984,-2521.259999999984
rsi_reversal_aggressive,BUY,2026-03-31 09:17:00.000000,22621.1,22650,ce,10.0,0.5085,-0.5558,0.0101,0.1945,0.75,RSI reversal,37,40,CLOSED,2026-03-31 09:38:00.000000,22792.02,Time Exit,6324.04000000007,6244.04000000007,6244.04000000007
rsi_reversal_aggressive,SELL,2026-03-31 09:32:00.000000,22773.97,22300,pe,5.0,-0.546,-0.5365,0.0111,0.2032,0.72404157667386,RSI overbought,36,40,CLOSED,2026-03-31 09:53:00.000000,22900.68,Time Exit,-4561.559999999969,-4641.559999999969,-4641.559999999969
rsi_reversal_aggressive,SELL,2026-03-31 09:51:00.000000,22903.54,22450,pe,5.0,-0.4814,-0.404,0.0069,0.1836,0.4970266921950657,RSI overbought,24,40,CLOSED,2026-03-31 10:12:00.000000,22912.63,Time Exit,-218.1600000000035,-298.1600000000035,-298.1600000000035
rsi_reversal_aggressive,SELL,2026-03-31 09:59:00.000000,22917.98,22450,pe,5.0,-0.4814,-0.404,0.0069,0.1836,0.2526652939830763,RSI overbought,12,40,CLOSED,2026-03-31 10:20:00.000000,22963.25,Time Exit,-543.2400000000052,-623.2400000000052,-623.2400000000052
rsi_reversal_aggressive,SELL,2026-03-31 10:21:00.000000,22985.91,22500,pe,5.0,-0.5321,-0.5482,0.0105,0.2139,0.75,RSI overbought,37,40,CLOSED,2026-03-31 10:42:00.000000,23191.23,Time Exit,-7596.839999999989,-7676.839999999989,-7676.839999999989
rsi_reversal_aggressive,SELL,2026-03-31 10:34:00.000000,23023.42,22550,pe,5.0,-0.493,-0.4394,0.0099,0.2463,0.5523134527948437,RSI overbought,27,40,CLOSED,2026-03-31 10:52:00.000000,23264.95,Stop Loss,-6521.310000000067,-6601.310000000067,-6601.310000000067
rsi_reversal_aggressive,SELL,2026-03-31 10:46:00.000000,23201.98,22750,pe,7.41,-0.4085,-0.4956,0.0092,0.1822,0.6713551493071197,RSI overbought,33,40,CLOSED,2026-03-31 11:07:00.000000,23127.69,Time Exit,2451.570000000029,2371.570000000029,2371.570000000029
rsi_reversal_aggressive,BUY,2026-03-31 11:02:00.000000,23172.67,23200,ce,7.28,0.5398,-0.5196,0.0093,0.1853,0.5523109243697686,RSI reversal,27,40,CLOSED,2026-03-31 11:23:00.000000,23265.82,Time Exit,2515.0500000000393,2435.0500000000393,2435.0500000000393
rsi_reversal_aggressive,SELL,2026-03-31 11:25:00.000000,23266.74,22800,pe,5.0,-0.5112,-0.5026,0.0096,0.2148,0.6697030587184738,RSI overbought,33,40,CLOSED,2026-03-31 11:46:00.000000,23278.22,Time Exit,-378.8399999999856,-458.8399999999856,-458.8399999999856
rsi_reversal_aggressive,BUY,2026-03-31 11:40:00.000000,23245.91,23250,ce,15.71,0.5149,-0.4232,0.009,0.2097,0.6628559579762016,RSI reversal,33,40,CLOSED,2026-03-31 12:01:00.000000,23308.98,Time Exit,2081.3099999999904,2001.3099999999904,2001.3099999999904
rsi_reversal_aggressive,SELL,2026-03-31 11:59:00.000000,23338.75,22850,pe,10.0,-0.4481,-0.4988,0.0106,0.1963,0.4360727417271122,RSI overbought,21,40,CLOSED,2026-03-31 12:20:00.000000,23300.89,Time Exit,795.0600000000122,715.0600000000122,715.0600000000122
rsi_reversal_aggressive,BUY,2026-03-31 12:16:00.000000,23286.41,23300,ce,14.11,0.6207,-0.4682,0.0106,0.1986,0.5557936576514411,RSI reversal,27,40,CLOSED,2026-03-31 12:37:00.000000,23418.98,Time Exit,3579.389999999992,3499.389999999992,3499.389999999992
rsi_reversal_aggressive,SELL,2026-03-31 12:48:00.000000,23496.88,23000,pe,10.0,-0.5428,-0.3889,0.0096,0.2091,0.75,RSI overbought,37,40,CLOSED,2026-03-31 13:06:00.000000,23744.58,Stop Loss,-9164.900000000027,-9244.900000000027,-9244.900000000027
rsi_reversal_aggressive,SELL,2026-03-31 12:58:00.000000,23600.07,23150,pe,10.0,-0.4496,-0.5116,0.0107,0.2237,0.75,RSI overbought,37,40,CLOSED,2026-03-31 13:19:00.000000,23754.59,Time Exit,-5717.240000000016,-5797.240000000016,-5797.240000000016
rsi_reversal_aggressive,SELL,2026-03-31 13:11:00.000000,23756.91,23300,pe,10.0,-0.5043,-0.4737,0.0106,0.1986,0.75,RSI overbought,37,40,CLOSED,2026-03-31 13:32:00.000000,23796.26,Time Exit,-1455.9499999999462,-1535.9499999999462,-1535.9499999999462
rsi_reversal_aggressive,BUY,2026-03-31 13:27:00.000000,23749.23,23750,ce,10.27,0.5047,-0.5444,0.0112,0.2151,0.6402985074627405,RSI reversal,32,40,CLOSED,2026-03-31 13:48:00.000000,23858.23,Time Exit,3488.0,3408.0,3408.0
rsi_reversal_aggressive,SELL,2026-03-31 13:40:00.000000,23859.05,23400,pe,18.67,-0.5113,-0.5347,0.0101,0.176,0.749732461355508,RSI overbought,37,40,CLOSED,2026-03-31 14:01:00.000000,23966.56,Time Exit,-3977.8700000000754,-4057.8700000000754,-4057.8700000000754
rsi_reversal_aggressive,SELL,2026-03-31 13:47:00.000000,23855.5,23400,pe,18.67,-0.5113,-0.5347,0.0101,0.176,0.10316622691294025,RSI overbought,5,40,CLOSED,2026-03-31 14:08:00.000000,24061.71,Time Exit,-1031.0499999999956,-1111.0499999999956,-1111.0499999999956
